"@TeamCavuto Coffee Suit...whew another Trick or Tweet lawyer, and shame on the lady! She knew it was hot and should assume responsibility (A)",Disgust
@armchairlb @brumblehag I was in a part of the city thursday where I could smell roasting coffee so I left that part of the city (A),Disgust
Toughest part about 4 pm coffee is the late night insomnia I always forget about until now.  #timefordecaf (A),Sadness
"Yes mom, I did really throw a fit cause you don't have a coffee maker cause now I can't have my Dunkin' Donuts coffee. (A)",Sadness
Trying to kick my iced coffee habit and my coworker brought me some Starbucks.  Well there goes that.(A),Sadness
"Whenever i drink coffee people are like ""coffee is bad for you "" and im just like idgaf everything is bad for you nowadays (A)",Disgust
"Spilled coffee on my mom's white carpet, the cleaning people couldn't even get it out.. I feel bad lol (A)",Sadness
"Saw 2 cars collide on the way to work this morning. &amp; Costa giving away free coffee nearby. Life, why you slap us then kiss us? You cunt. (A)",Anger
I was supposed to be having coffee with my mother an hour ago.. I'm still sat here in my coat waiting for her to get off the phone. (A),Disgust
I couldn't sleep at all last night so here I am hyping myself up on an extra caffeinated coffee and cherry coke! #AboutToPassOut  (A),Sadness
i will be forever short because of the unhealthy amount of coffee i consume on a regular basis.  cant function without caffeine (A),Sadness
"New slightly hyperbolated worst thing ever: that last mouthful of coffee that has cooled to room temperature. Blagh, blagh, blagh, ewie. (A)",Disgust
Awkward moment when ur other half gets refused entry (again) and told to buy a coffee... #leaveitttt @sk1ppy174 (A),Sadness
When I go in Patisserie just for Starbs and leave with a donut and forget to even get coffee. #mylifeisaverage (A),Sadness
I knew right away when I saw a new guy making my coffee earlier this morning that my day would be sort of shitty ......baby? (A),Sadness
"@hannahbasnett but isn't that just like tea then but it's coffee with more milk? it's 8 and I'm dreading school so whatever I say, is shit (A)",Sadness
It's awful how excited I was when I saw the coffee machine at work refilled my favorite coffee. #corporatecooper (A),Sadness
Again?  Suing for hot coffee being spilled. Isn't that what u ordered. No personnel responsibility wins again. (A),Disgust
@DHatbtr yeah I have a full pot myself. I need coffee like a whore needs crack  and Im let ashamed to admit it (A),Sadness
"Walking to 711 to get my coffee, some stupid white drunk painted up cunt throws an empty box of chocolate covered pretzels out of her car... (A)",Disgust
Waiting for the shuttle driver he just left us here and got coffee mad as hell @missiodei116 #collegeproblems (A),Anger
I'm not stupid I haven't used regular sugar in my coffee for 4 years now don't act like you put in Splenda when you CLEARLY put in regular (A),Disgust
"I was so focused on my work that my mug missed my mouth completely and now my white dog is coffee stained. Sorry, Kenzie...(A)",Sadness
I miss Doris yelling at me everyday to throw away my coffee. Take off my hood&amp;put away my headphone. I really miss the presents she gave me (A),Sadness
"Absolutely love how McDonalds is more concerned with  drink carriers, than getting the right amount of cream/Splenda in my goddamned coffee! (A)",Anger
@LittleMissLee86: When you pick up your coffee mug and all your coffee is gone - that . There is no greater heartbreak... (A),Sadness
But no joke no water how the fuck am I Gunna have a coffee didn't go to bed last night.might as wel just fall asleep on my chair now lol (A),Anger
Haha can I just go to Vanessa's every morning?? She probz hates me for breaking her coffee cup though omg. (A),Sadness
"dad had a smoothie from Burger King i asked to have a sip as long as it had no coffee in it, i sip it &amp; i could taste the coffee in it -_- (A)",Disgust
"It's not even 10...I've tripped over the dog gate 2x, spilt coffee all over me and LLBean gave me a men's jacket instead of women's! #fml (A)",Disgust
"I didn't drink coffee for 2 days &amp; 2 nights .. I had a headach for 2days&amp;2nights.

I then realized coffee has become a must in life.  (A)",Sadness
"@YStarbucksSucks: 8/10 Starbucks executives don't drink the company's coffee, because they know how crappy it is. (A)",Hate
Why must the woman in the coffee shop take so long this morning? Bitch it's early. Stop arsing around and make the coffee! (A),Anger
Arrived at Zaraffas to get a coffee. Only one person in front of me. Win. They had ordered 8 large coffees. FAIL. #nothappyjan (A),Sadness
dont think it was a good idea to drink morning burst coffee at 8 at night @lindsay_boss @snpbksntatitoos @a_mach2 (A),Sadness
3 cups of coffee + multivitamins = eyes wide open 'til 10-fucking-am. #shortcuttoheaven #corre #plantdesign #trynottocry #cry (A),Anger
To whomever made the coffee this am in the  newsroom with just ONE coffee bag - you are the Antichrist (A),Anger
I just spilled hot ass coffee on my fingers &amp; it hurts so bad. I'm about to lock my self in my room. Nothing is going right today  (A),Disgust
Ugh. Registration for spring classes for me is Friday at 7 am. Guess I'll be going to @KollinPetersen's house and doing so w/ Keurig coffee (A),Anger
"Planning an intervention for the barista who just told me my coffee order was  the good good. Terrible, just terrible. (A)",Disgust
"@thesiswhisperer @ZumbaMilan Oh no, I am in no way #zumba ready. Just on my first cup of coffee... :-( (A)",Sadness
"""@Thegooglefactz: Drinking more than three cups of coffee a day can shrink a woman's breasts."" Better stop drinkin coffee @BossChiick_Nori (A)",Other
My mum was definitely the douche bag who when asked in school if anyone does drugs raises her hand and response 'yes I do...Coffee' (A),Disgust
Why is it that when you order a coffee with 1 sugar and you watch the server put 6 sugars in it - and you call them on it - they get pissy? (A),Disgust
when i make coffee everyday i make strong dark roast &amp; i drink it w/ almost no creamer. i realized today this has fucked up starbucks for me (A),Sadness
drive all the way to Starbucks .. forgot my debit card.. oh and I rushed myself this morning to get fucking coffee that I DONT HAVE. (A),Disgust
My dad was always the 1st up in the morning.I really miss waking up to the aroma of him making coffee using one of the old timey brewers. A1 (A),Sadness
This tweet does not make sense at all lmao  @DiianaCasssh: Yesterday I spelled water on my new bag &amp; now I spell coffee  (A),Sadness
"Girls who drink a pack of 4in1 coffee and go like ""omg I can't go a day w/o my coffee!""
That's not coffee dear, that's child's play. (A)",Disgust
I messaged a friend to see if she was up for coffee. She said she she had normal people over. WTF does that mean?! (A),Disgust
"I don't like those thick rimmed, generic, logo printed coffee mugs! It just reminds me of shitty teachers who always need coffee to cope. (A)",Disgust
@nancyygonz awww nance back to coffee I cut it down to 2 today too much coffee lately has been hurting my tummy (A),Sadness
I hate when I'm trying to put a tiny bit of cream in my coffee but it comes out like CREEEEAAAAMMAAHH@?!*%\!!! (A),Hate
"People are ridiculous..don't just look at me and go ""coffee"" like who do you think I am how about a please or ""can I have"" first (A)",Disgust
"Either Starbucks coffee is weak as hell, or I am getting sick again. I feel so shitty and lethargic, enhhhhhhhhhh. (A)",Disgust
Punk ass bus drive trying to tell me I can't come in with my Starbucks. Who does he think he is. The coffee nazi? (A),Anger
"wouldn't want my death story be one of those weird ones..like ""oh she jus took coffee n died or she just sneezed then went cold"" (A)",Other
Scary Halloween Story? Once upon a time EVIL terrorists targeted Latin America &amp;Africa. Mass coffee bean genocide! #WWIII #scary #addiction (A),Other
"It annoys me when someone says that an application priced at $6.99 is ""pricey""! That's less than a coffee and a cake in Starbucks! (A)",Disgust
@gemmajadeeee ...tomorrow I have to go to Piccadilly just to get capsules for our coffee machine...first world problems! (A),Sadness
I kind of miss having that coffee table in the front room now. I'll have to make one that I won't bang my shins on. (A),Sadness
@_chandelure me neither! and I don't go to starbucks because it's so fucking expensive and I have my own coffee machine (A),Hate
"I'm at the orthodontist, and on the counter they have cupcakes, cookies, coffee, and tea. #theyjustwantmoremoney #iseewhatyoudidthere (A)",Disgust
"""@GlennChaz: ""@CheckThisFact: Drinking three or more cups of coffee a day can shrink a woman's breasts."" @Lailz0""lmbimp! You're asshole! (A)",Disgust
Girls on insta be like Starbucks and I'm just here like my homemade coffee BITCHHHHHHHHHHHHHHHHHHHHHH #Thoughts (A),Disgust
Krispy Kreme is that Work!!! I would rather eat a bowl of fish guts than eat Dunkin Donuts!!! And a fight come wit that! Or coffee #Random (A),Disgust
@annasmartnz Total #greyhoundFail I took them for a walk and they can't even make me a coffee?? #Slackers (A),Disgust
These kids need a leash man. The mom don't even care. She over there wearing her stupid polo hat and drinking coffee water. (A),Disgust
"@UberFacts: Before coffee became popular, beer was often served for breakfast in the United States. Why did we change? Danggg (A)",Sadness
"I never get sleep on Sunday nights so when I don't get my coffee on Monday mornings, all Hell breaks loose..(A)",Disgust
"@bexxi al these fancy terms are just to make people look clever, whats wrong with make the coffee and knife and fork it ? Glad Im out (A)",Disgust
@RunSack I know I'm the wrong gender. But I do happen to be white. And Starbucks sucks man. Go get some gas station coffee. Hahahaha (A),Disgust
"""Don't you feel like coffee?""
Me: ""Yes!""
""Please go make us some.""
Me: ""Nevermind, I don't feel like coffee anymore."" (A)",Disgust
"there is a loud, sassy gay man who seems to be on a date with the woman next to me at this coffee shop (A)",Disgust
In 20 minutes have already fielded 6 employee visits/calls/messages &amp; I haven't even had my coffee. Meh. (A),Sadness
Dropped my coffee on the middle of the sidewalk and almost get hit by a car all in less than 5 minutes #how (A),Sadness
Told the guy at the coffee shop I was 18 and he was shocked. All this time I thought I looked so young (A),Sadness
Asked Bree if she could bring me coffee... She said yes but only if I could say it in Spanish... Struggle (A),Sadness
I had a coffee drink with milk in it earlier b/c I was being lazy so that's why I feel like shit. Gotta stop whining. I did this to myself. (A),Disgust
Trying not stab everyone at brew and gay for being so slow with my coffee then I'm outtie 5000 for back and bis..and maybe shoulders too idk (A),Disgust
"I dont drink it at all!! Lol!! Sisonke!""@Thee_Pearl: Think I'm one of the few people that don't like coffee much"" (A)",Hate
Seriously... need to remind myself that drinking coffee really fast will only make me super hyper and won't stop shaking! (A),Disgust
@cconliff bahaha sorry I sent that without finishing! Some jerk kicked open the door in a pissy mood and made me spill my coffee! (A),Sadness
Woke up this morning and I had no creamer for my coffee... Thanks Obamacare. #politics #absurd #downsidetolivinginalabama (A),Anger
"Sigh. Not only does #starbucks constantly insist on taking my name and misspelling it, now they've put a horrid unwanted syrup in my coffee. (A)",Disgust
"not having coffee, walking across the river in the rain without my jacket or umbrella and then sitting at work soaking wet. #happymonday (A)",Sadness
"Despite being a double major, I don't do much of anything besides picking up more coffee and sampling wings. (A)",Disgust
"Airborne 2x today (this morning and now), a big cup of coffee, and 3 ibuprofen. My migraine, my foot and my body aches are ready for work. (A)",Disgust
@SerenaMoseley I have to see how long it takes to walk to work and then work to drama so I couldn't  oh well I'll get a coffee on the way (A),Sadness
"I came to this coffee shop to try to wake up and do homework, not listen to Death Can For Cutie and get sad and nostalgic. (A)",Sadness
Drinking coffee out of my New York City mug makes me miss (A) the city and my people @FlyyyHigh @basaylor @alaiagrace,Sadness
@slager_m what did I tell you about being mean to your peers? (A) You can't just go around spilling coffee on them! #sheesh (B),Anger
My brother brought me home chocolate every night this week and it's all just stacked up on my little coffee table bc ill (A),Sadness
"The voices in my head are shit... (A)

They say things like
'have an early night'
'don't drink too much coffee'
'don't shave the goat'",Anger
"My local coffee shop is selling pumpkin spice lattes, the infection (A) has spread, we may lose communications soo... *transmission terminated*",Hate
"Every time I buy coffee I'm torn (A) between tipping the baristas who are working, or the homeless outside asking for change #firstworldprobs",Sadness
"@jason_a_w I solved that problem (A) with piccolo lattes, same amount if coffee and less milk. Takes practice to say it without feeling pompous.",Other
Looking for energy in the bottom of a coffee cup. Nope. Not in this one. Maybe it's in the next one.... (A),Other
@SeeSacks it's just the same in England and I think exactly the same. Do they really know hoe much they spend a week on coffee? Wake up !! (A),Anger
"Its freakn unbelievable (A), I drank two cups of coffee but I still can't sleep...omg (B)..what's happening 2 me",Anger
So @DamianM is using coffee as an analogy for scalability. It's an excellent analogy but I HAVEN'T HAD MY COFFEE YET! (A) #Readify #DevBreakfast,Anger
"#Strange (A) being asked if I wanted Ethiopian coffee in Starbucks? Asked for welsh instead, didn't have any... (B) #starbucks",Other
That moment when my dumbass (A) realized I paid for a small iced coffee today on a day where a medium is free,Anger
"Alright, who popularized the coffee? (A) RT""@UberFacts: Before coffee became popular, beer was often served for breakfast in the United States.",Anger
"@carliebrown21 @Lozzaaa_m no idea what your on about! I friend came round for coffee this morning, that's all! Tenby rumors! (A)",Anger
@TimHortonsGF please have your kiosk be able to take visa if it could i would have bought some coffee (A) #fromastudentwhodoesntlikeatmfees,Other
So Andrew had to go back to work today. I think I'm going to have to get used to drinking cold coffee. (A),Sadness
"Thnks to the nondriving idiot (A) who decided to slam his brakes on for NO REASON (B) on Neyland this morning, causing me to spill coffee EVERYWHERE (C)",Anger
I think i slept for like an hour last night and I've been up since 6. I'll probably drink so much coffee today that I trip out. (A),Other
"@TheBenMartinez If you were a white girl with uggs you'd have some coffee and be calling it ""a starbucks"" (A)",Hate
"Just had a latte coffee thing at work, Taste like some one has been sick in my mouth (A)   (B) #coffeeisfuckingvile (C)",Disgust
@brassman75 i had coffee yesterday morning too. just one. today i feel like that first coffee will be retasted very soon (A),Disgust
@EllieMReid_x i will and we will have a cute meal or coffee and let everything out and just cry cry cry (A),Sadness
"Time for a shower. You know it's bad when you can smell yourself (A), and I smell like wet leaves, coffee, and yuk... (B) cigars.",Disgust
"That's right Kayley.. Just go and knock the cup of coffee over, over the table covered in school books ! (A)",Anger
The next affront to my faith is hte depiction of God as a servant to Satan by giving Satan a cup of coffee. (A),Anger
Tired of cricket. (A) Why don't they beam #nh7 live instead. Time for channels to wake up and smell the coffee that is brewing around... (B),Anger
"@sainsburys Hi, both Basingstoke branches. I was surprised they had fair trade ground coffee but no instant. (A)",Other
"@50sAnd60s: Girls in the 50s: Pose's for a picture while sitting down in a coffee shop 

Girls now: Takes selfie with starbucks cup in car (A)",Hate
You know  you're tired (A) when you start debating about whether or not to put redbull in your coffee ..#serverprobs,Sadness
I forgot to put sugar in my coffee but can't be bothered to go back downstairs ffs (A) oh the struggles of clo,Anger
"things 
1) I don't eat the crust from anything 
2) i have a habit of plaiting a section of hair on my left 
3) i dont like (A) coffee",Hate
@TommyLamchops @ThatKidWonder don't fuck (A) wit me and my ice coffee I got niggaas with choppas that'll come to your front door. (B) Bang bang  (C),Anger
sittin on the floor drinking coffee around the corner in my work &amp; this fuckin guy (A) is like tripping all over me dude move,Anger
@PaulMCraig gonna take 8 days to build a new kitchen. 8 days of no food or coffee. Think im gonna melt without coffee. :O (A),Other
Note to self: Drinking a 16oz coffee when your body is only used to 8oz a day is pretty much jitter nation. (A),Sadness
"Every time I see someone holding a hot coffee from McDonald's, I'm like... WHY did you assault your taste buds like that??? (A)",Disgust
why are scholarship applications so annoying (A) why can't i just buy a ticket to china for the summer and work in a coffee shop,Anger
"""Can I get medium black coffee?""
""Hot or ice?""
""Black""
""Yes, is it hot or ice?""
""I say, medium black!"" (A)
""Is it hot or ice?""
""Black! No ice!"" (B)",Anger
@26_yashi are you suggesting I go and hang out alone and have coffee alone. Ghar theek hi hai phir -_- (A),Anger
"Lesson of the day:when wearing a new white sweatshirt, don't attempt to throw an ""empty"" coffee into the trash because it will spill on you (A)",Anger
It'a a ghost from #farm #writers conferences past! (A) Having coffee w/ #ECFWAer John Beardsley this morning.,Other
"I don't drink coffee. I fucking (A) sip on that son of a bitch, (B) with sugar and motherfucking (C) milk too, bitch. (D)",Anger
Alright I made one cup of coffee to drink while I got ready and one to go and I forgot both of them. Don't fucking talk to me today (A),Anger
I'm taking myself on a coffee date because I think I'm cute and I deserve it and I wanna get in my pants (A),Sadness
"Now you know..cancel our coffee date with him now ""@RuzExtrodinaire: Wait! Wtf! (A) Wtf! (B) Ahmed,Why? Why? Why?"" (C)",Anger
Someone should open up a public bathroom that sells coffee. It would be at least as popular as the 3 Starbucks down the street. (A),Hate
I must truly be exhausted if I'm on my fourth cup of coffee and still feel like I could fall asleep now and not wake up till 7AM. (A),Other
4 hours of sleep is not enough for me. I want to murder everyone. (A) Especially the fuck (B) sitting next to me slurping his coffee like a child.,Anger
@RogerOverall is there a conspiracy to make us meet? (A) You are mentioned everywhere I go lately. (B) Coffee someday? We can compare @mamukko bags,Other
"@nikubun you noticed the coffee on the page, thus you are not change blind. /badum tss OK IM GOMEN THAT WAS AWFUL (A)",Anger
"Ayo, if your mom is taking a sexy picture of you in a coffee shop at 4 in the afternoon, you need to reconfigure your shit. (A)",Disgust
"Frustration:  kids late for drama class, my clothes are getting tight from lack of exercise/hockey and can't find a coffee shop to sit in! (A)",Anger
"just cemented myself as coolest kid on campus by tumbling down the hub staircase while holding scalding hot coffee, causing me to yell #FUCK (A)",Hate
"@julwoods I'm still doing iced coffee, too - it's the straw, man. I didn't wear any tights and was suffering this morning with bare legs ;_; (A)",Sadness
"First official Young Clergy Caucus of WeMo now concluded, w @I amENCORE and #megrhoads We only freaked out (A) one guy in the coffee shop.",Other
"The @HauteLook girl's daily routine is ""gym, coffee, hautelook""-don't u have a job girl? How do you pay for your daily hautelook?! (A)",Disgust
A cup of coffee and a cup of green tea within 30 minutes. If I fall asleep again in my spea class there really is no hope (A),Sadness
A lady just watched me get coffee and told me to make sure I drank it.. Of course I drink it black... WOMAN (A),Anger
I'm going to be making people coffee and she will be at a modelling rehearsal in London this hardly seems fair. (A),Anger
Everyone I know who drinks coffee regularly seems to have a lot of sleeping problems. I honestly believe the two are connected. (A),Other
I'm healing my taper-crazed mind with retail therapy &amp; pumpkin-flavored everything. God help anyone who touches my coffee or debit card (A).#MCM,Other
Having to get the smallest coffee because I'm running out of meal points &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; (A),Sadness
only motivation to get out of bed tmmrw is the coffee im gon' get on my way to the hell hole (A) i mean school,Hate
"""@rrumps: Seriously, don't fuck (A) with me today. Excuse me while I ignore your ass (B) and chug some coffee."" me everyday",Anger
And you also just kissed her hand I really have this humongous urge to throw my coffee at you. (A) More so than before.,Anger
"Not real happy (A) about being at school. Woke up waaaaay late, got coffee spilled all over me and just...ugh. Not cool. (B) Oh well... (C)",Sadness
They are playing The Wallflowers in this coffee shop and it made me realize that I hadnt once heard this malarkey since 1997. (A),Sadness
@LifeCheates: Drinking more than three cups of coffee a day can shrink a woman's breasts. Stay away from coffee ladies! (A),Other
On the real though i dont think anyone needs a cup of coffee more than everybody working at Starbucks (A),Other
omg (A) I was late to my bus and a bit hyped up because I got enough sleep for once and also had coffee right,Anger
@El_Grande_Dick @_Brendonsmall To be killed (A) in a mug of Duncan Hills Coffee #brutal (B) #metalocalypse (C) #DoomstarRequiem (D),Other
So I walk in to a party the other night about 75% of the Ppl kiss my ass all I wanted to do is just drink my coffee :/ (A),Sadness
"The smell of Adsetts at @sheffhallamuni is an instant reminder of coffee, junk food  @AdsettsPigeon and deadlines. #reminiscing (A) #oneyearon (B)",Sadness
"Just bought the guys coffee behind me at Starbucks; not to be nice, but to make him feel like a complete ass for yelling at me. (A)",Hate
Anybody else having to cry themselves awake (A) and force feed themselves coffee...and cigarettes......and more coffee?,Sadness
@Xlaurenxbang that doesn't sound too good (A) but how about you can redeem 1 free coffee from deets via Seharut Suankeow flex dollar fund.,Sadness
What's the of washing my hair anymore if it just stinks like coffee and syrup after I step into work? (A) I feel a no wash November coming on.,Disgust
@BitchKnowBetter: My GF is not allowed to go to Starbucks. Tf you need coffee for? You tryna find the energy to leave me? Nah not today. (A),Sadness
"@DebraMessing @UberFacts What? NOOOOO! (A) I cannot accept this! First, my make up, then my styrofoam take out containers, &amp; now my coffee! NO!! (B)",Anger
"My parents are getting old :/  (A) they just did their ""grocery shopping"" at the dollar tree &amp; bought premade iced coffee....",Sadness
@trutherbot: A $4 Starbucks cup of coffee can buy 1200 cups of drinking water for children with no access to sanitized water. @Sophr0ss (A),Disgust
@teamcavuto The McDonalds hot coffee accident (A) happened 2me many yrs ago. I had a blister (B) on my thigh the size of a dollar bill. I didn't sue,Other
@christyhernand I had a green tea right when I woke up and I started feeling sooo sleepy after like 3hrs of being at work w no coffee;( (A),Sadness
"Gr.11 physics teacher had horrible (A) coffee breath. I offered him mints after 2 excruciating months, he said no thanks. #awkward @kidcarson",Disgust
Whoever wanted to get a good night's sleep to be rested for their meeting tomorrow probably shouldn't have had coffee so late.... #cantsleep (A),Sadness
@Wpg_BlueBombers coffee stand at section 229-230 slow service the kiosk was unsanitary (A) server attending popcorn vendors ahead of customers,Other
Wasn't going to have coffee so I can take a nap after my only class today. That plan isn't going to work out (A),Sadness
"@EmBradley Yer man has never woken up with a hangover and, halfway to the coffee machine, suddenly got a flashback of last night and cringed (A)",Disgust
Nothing like (A) chugging your scorching hot coffee as it burns your mouth and esophagus so you don't miss the bus.,Hate
Love (A) how everything just sits in Montreal for days @canadapostcorp @canadapostcares my glasses and my coffee and lip balm #yousuck (B) #iqaluit,Hate
"@SebastianCMoran ""Only if it makes you complain and irritate me""  he took another sip of the coffee, not feeling very hungry. (A)",Anger
"Woke up this morning, had a cup of coffee, and then said ""fuck this shit."" (A) And now I'm back in bed. ",Anger
coffee with a friend if she turns up then job center. ugh. (A) don't wana take my pikachu onesie off its so snuggley,Hate
Black coffee screams adulthood. Bags under eyes scream college student. Disney pandora screams 5 year old princess wannabe. This is my life. (A),Sadness
i sure am gonna miss  (A) saying bye to you every morning as i leave to school .. seeig you with your cup of coffee and your papers,Sadness
Someone forgot to inform me that it was Bring Your Baby To The Coffee Shop and Let It Cry For An Hour Day 2013. (A),Anger
"""Are you guys ready?"" 
""I am idk about him so I'll just wipe down the coffee table while I wait"" 
..my parents can never leave the house (A)",Anger
There's people that come to the gym and all they do is talk politics by the front desk. I haven't had enough coffee to listen to this... (A),Anger
@TDurbin @BrianaCap You two are rude. (A) Some of us don't go to @Starbucks and don't get to participate in your insider coffee humor.,Anger
"Note to self: don't drink coffee while you have an empty stomach... May cause nausea, shaking and stomach pain. (A)",Other
There is something growling downstairs. (A) It's coming from inside the building. Shaking my coffee table it's so loud. #dinosaurs,Other
plans to head in the studio for some final video cuts late tonight leave me in need of midday sleep... not have a coffee is the hardest part (A),Sadness
Dang this iced coffee went right through me.... Gotta pee... Can't stop won't stop. #ihatethisdrive (A) ,Hate
"Every morning I spend 15 minutes vigorously brushing, flossing, and rinsing my teeth. Then I immediately go have a cup of black coffee.. (A)",Sadness
@FraserWard7 Turns out coffee shops are places businessmen go to advertise that their lives are sorted.  Lot of false advertising out there. (A),Hate
To whoever spilt coffee into my bag on the train and ruined me new white jumper u have it coming (A) #Karma #sickened (B),Anger
You know the day is gonna be long when it starts at 6am with 2 cups full of coffee. #CastleHangover #alsoabitsick (A),Sadness
"Right then the car has finished in the garage. The ""fault"" decided not to materialise. Bloody typical. (A) Anyway I'm having a coffee",Anger
"Spilt black coffee over everything. Was upset (a) until I remembered I'm a Lit student and I can just say it's lofty, artistic &amp; stereotypical.",Sadness
Hi @scottlarsonclc I am a journalism student writing on this issue. Can I ask what is your opinion on coffee reducing the risk of cancer? (A),Other
The loss off structural integrity in my coffee loyalty card has reminded me that I drink too much coffee. (A),Sadness
They gave me a free coffee Sunday but that just ment they got a bigger tip I put everything in he tip jar fuck it. (A),Anger
I thought I was being all adult like while doing laundry and drinking coffee. Then I realized I was watching Spongebob... (A) #Itried,Sadness
Might have to hipster it up in a coffee shop for a couple of hours this afternoon - the office is just tooooo waaaarm. (A),Sadness
ACK! (A)Too much coffee: my brain is convinced that the ceiling fan in my office is a giant spider instead. #stupidhalloween (B),Anger
Just fell asleep on my geography book on a coffee low/NAFTA EU burnout...and have drewled all over it #timeforbed (A),Sadness
"@PK94H but doesnt it give you a sugar rush or what ever? 
AND EW (A)

NO MILK?

AT LEAST I DRINK MILK IN MY COFFEE

WHEN I DRINK IT",Disgust
"Ok, include Indian Coffee House also to the same list. You can't find a crowded place than this during lunch time.(A)  #Kannur #Kerala",Other
Makes me wonder if theres some coffee smell hater (A) in here that tweets about me like wtf (B) I hate (C) that coffee bitch (D),Hate
"Oh well, (A) to the kitchen I go for some coffee. Maybe make some pancakes like I was suppose to last week",Sadness
Is it me or are Mr. Karmel's  announcements extra loud today?? Maybe it's the two cups of coffee I've had? (A),Other
Just ordered my coffee from a new worker at Starbucks &amp; she asked me which cup was the venti... hmm (A),Other
"@fabianbk we can learn from our mistakes! For example, next time we go for coffee, we are sitting inside! #BalticConditions (A)",Sadness
There's coffee dripping next to me and chicken broth is boiling and I'm afraid (A) I'll forever be caught in a before-sneeze sensation.,Other
"Ouch! (A) Dat hurt real bad. (B) ""@Ian_Collins_03: @FootballFact101 Muhammad Ali's coffee has more chance of staying in a cup than Arsenal.""",Anger
discovering that all of my alterra coffee was destroyed/ rendered MIA by last weekend was not a good way to start my day. (A),Sadness
You'd think the people at Starbucks would understand not to be over friendly to people who haven't had coffee yet.... (A),Other
@jalengreer18 I will. Give me a few hours. I fell asleep late. I can't function &amp; my coffee didn't help (A),Other
"Guy outside of @Starbucks asks me for $$$ for food. I offer to buy him a sandwich from sbux, then he asked for coffee instead. I walked off (A)",Disgust
I hope this iOS update downloads quickly- if I keep farting in this coffee shop they're gonna call the fire department. (A),Other
@UberFacts: Drinking three or more cups of coffee a day can shrink a woman's breasts. this explains a lot (A),Sadness
I guess it was my own fault for sitting at a couch instead of a table at this coffee shop. Couch apparently = talk to me about the weather. (A),Anger
If I leave to get coffee and come back I don't think this prof will even notice #notdoinganything #25minuteslater.............. (A),Other
"My mom asked my sister to go and get me a coffee, and what does she come back with? a double double, knowing full well I'm allergic to dairy (A)",Anger
"I #just  received a KOPI LUWAK high quality cffee gift from Vietnam, can someone tell me if is a good coffee and how to cook it? (A)",Other
"Okay, interview done and sent back, and somehow I drank a whole mug of coffee without noticing. Better make another. O.o (A)",Other
Don't come up to me with an attitude while I'm working. (A) I will throw coffee in your face. (B) That's all.,Anger
"People who say they can't afford ""anything"" and are so ""poor"" but get the biggest coffee from Starbucks every morning. (A) #priorities",Disgust
"#imagine drinking coffee with onew.. Probably we're just going to stare at each other, that's when I say ""are you gonna drink that?"" -_-; (A)",Sadness
"kongkow (A) (with ADE indah, Dinindru, and Lomo at DeJons Burger &amp; Torry Coffee)  https://t.co/YoMSCn1MVe",Other
"&amp;&amp; by the time they're about 3 (A), they fluently be able to say ""can I get a caramel macchiato, extra caramel no coffee please""",Other
"Subway got stopped right before my station, then I tried to walk through a no entry thing. But then my large coffee only cost me 42 cents?.. (A)",Sadness
"Swear im too weak for coffee ,i drinked an iced coffee and now my head feels like its gunna explodeeee !:( (A)",Sadness
"When I walk the streets of Hollywood I bring a coffee mug with me, so if I get mugged, I'll mug the mugger with my mug. (A)",Other
sleeps till 12:30 ... emerges to see everyone fully dressed &amp; talking very loudly ... sighs (A) &amp; makes coffee,Sadness
I feel like a middle aged office woman because the Chapstick I'm wearing has a red tint so I have red lips on my coffee cup (A),Sadness
when married couples go to college coffee shops to bicker about children / household responsibilities (A),Sadness
"Definitive smell of horse dung inside Costa coffee today (A), it'll take the edge off my frosted mint hot chocolate (B)",Disgust
Gon ask can I make her some coffee this morning bitch (A) you better go to wawa I ain have to be up for another 2 hours,Anger
"@loveyou_meanitt: This feels like a ""drink coffee until I go into cardiac arrest"" kind of day. (A) @jchavez_xo",Other
this philosophy class is seriously torture.(A) especially (B) since I forgot my coffee at home this morning.,Sadness
"@shaynaabear every Morning when you go to Starbucks to get coffee, I be at the bank like get this cash off me (A)",Disgust
You know you're ready for a Capernaum club when the first thing your co-leader says is that you reek of coffee. (A) #8cups @midnightpomegra,Disgust
"i just had a large iced coffee not too long ago, but then the monster truck came and gave me a free monster. #gonnabewired (A)",Other
"@Bronte_a0a ehh, there are ways around that too. Same ways you can keep people from wirelessly snooping on you in a coffee shop (A)",Other
"@DameDeSorciere Oh dearest, (A) don't be mad. (B) I went into a coffee parlor called Starbucks. And, well, um.......uh... (C)",Other
@doggyrichardson that wasnt a beer that was definitely coffee in a bottle. Worse thing ive tasted. (A) Text us actually got somet to ask,Disgust
"I'm just gonna lie here under this desk, drinking coffee and reading books until the world makes sense. (A)",Sadness
Spent 100 pounds on coffee bar stock today but I didn't go to macro so nobody better be fucking moaning tomorrow (A) about lids and shit,Anger
Guy behind the counter at the gas station said he didn't know how long the coffee had been sitting but he didn't brew it...ya ill pass (A),Other
@littlelysia a girl did that this morning and then tried to cut me in line for coffee. Yeah...umm hi? (A),Anger
"That's 2nd time some tit (A) called Tom has swiped my coffee at Starbucks, going to give my name as Albrecht or Jonah or something in future.",Anger
